3.326640e-02, -1.310250e+00, -1.310250e+00, -1.037044e+00, -1.037044e+00, -2.878764e-02, -2.878764e-02, 4.741988e-01, 4.741988e-01, 9.713003e-01, 9.713003e-01
3.603860e-02, -1.324979e+00, -1.324979e+00, -1.031041e+00, -1.031041e+00, -3.379911e-02, -3.379911e-02, 4.881986e-01, 4.881986e-01, 9.746978e-01, 9.746978e-01
3.881080e-02, -1.339980e+00, -1.339980e+00, -1.025461e+00, -1.025461e+00, -3.873405e-02, -3.873405e-02, 5.028225e-01, 5.028225e-01, 9.783821e-01, 9.783821e-01
4.158300e-02, -1.355239e+00, -1.355239e+00, -1.020314e+00, -1.020314e+00, -4.354357e-02, -4.354357e-02, 5.180155e-01, 5.180155e-01, 9.823572e-01, 9.823572e-01
4.435520e-02, -1.370744e+00, -1.370744e+00, -1.015612e+00, -1.015612e+00, -4.818483e-02, -4.818483e-02, 5.337270e-01, 5.337270e-01, 9.866278e-01, 9.866278e-01
4.712740e-02, -1.386483e+00, -1.386483e+00, -1.011362e+00, -1.011362e+00, -5.262057e-02, -5.262057e-02, 5.499110e-01, 5.499110e-01, 9.911991e-01, 9.911991e-01
4.989960e-02, -1.402445e+00, -1.402445e+00, -1.007568e+00, -1.007568e+00, -5.681869e-02, -5.681869e-02, 5.665247e-01, 5.665247e-01, 9.960768e-01, 9.960768e-01
5.267180e-02, -1.418622e+00, -1.418622e+00, -1.004236e+00, -1.004236e+00, -6.075186e-02, -6.075186e-02, 5.835288e-01, 5.835288e-01, 1.001268e+00, 1.001268e+00
5.544400e-02, -1.435005e+00, -1.435005e+00, -1.001367e+00, -1.001367e+00, -6.439705e-02, -6.439705e-02, 6.008863e-01, 6.008863e-01, 1.006779e+00, 1.006779e+00
5.821620e-02, -1.451585e+00, -1.451585e+00, -9.989630e-01, -9.989630e-01, -6.773525e-02, -6.773525e-02, 6.185622e-01, 6.185622e-01, 1.012619e+00, 1.012619e+00
6.098840e-02, -1.468355e+00, -1.468355e+00, -9.970224e-01, -9.970224e-01, -7.075107e-02, -7.075107e-02, 6.365231e-01, 6.365231e-01, 1.018798e+00, 1.018798e+00
6.376060e-02, -1.485306e+00, -1.485306e+00, -9.955434e-01, -9.955434e-01, -7.343246e-02, -7.343246e-02, 6.547365e-01, 6.547365e-01, 1.025327e+00, 1.025327e+00
6.653280e-02, -1.502432e+00, -1.502432e+00, -9.945224e-01, -9.945224e-01, -7.577046e-02, -7.577046e-02, 6.731707e-01, 6.731707e-01, 1.032216e+00, 1.032216e+00
6.930500e-02, -1.519725e+00, -1.519725e+00, -9.939546e-01, -9.939546e-01, -7.775886e-02, -7.775886e-02, 6.917942e-01, 6.917942e-01, 1.039480e+00, 1.039480e+00
7.207720e-02, -1.537180e+00, -1.537180e+00, -9.938337e-01, -9.938337e-01, -7.939404e-02, -7.939404e-02, 7.105754e-01, 7.105754e-01, 1.047134e+00, 1.047134e+00
7.484940e-02, -1.554789e+00, -1.554789e+00, -9.941523e-01, -9.941523e-01, -8.067471e-02, -8.067471e-02, 7.294823e-01, 7.294823e-01, 1.055195e+00, 1.055195e+00
7.762160e-02, -1.572546e+00, -1.572546e+00, -9.949019e-01, -9.949019e-01, -8.160164e-02, -8.160164e-02, 7.484820e-01, 7.484820e-01, 1.063681e+00, 1.063681e+00
8.039380e-02, -1.590446e+00, -1.590446e+00, -9.960728e-01, -9.960728e-01, -8.217753e-02, -8.217753e-02, 7.675410e-01, 7.675410e-01, 1.072614e+00, 1.072614e+00
8.316600e-02, -1.608482e+00, -1.608482e+00, -9.976544e-01, -9.976544e-01, -8.240675e-02, -8.240675e-02, 7.866245e-01, 7.866245e-01, 1.082015e+00, 1.082015e+00
8.593820e-02, -1.626650e+00, -1.626650e+00, -9.996352e-01, -9.996352e-01, -8.229514e-02, -8.229514e-02, 8.056964e-01, 8.056964e-01, 1.091910e+00, 1.091910e+00
8.871040e-02, -1.644942e+00, -1.644942e+00, -1.002003e+00, -1.002003e+00, -8.184985e-02, -8.184985e-02, 8.247198e-01, 8.247198e-01, 1.102325e+00, 1.102325e+00
9.148260e-02, -1.663355e+00, -1.663355e+00, -1.004745e+00, -1.004745e+00, -8.107911e-02, -8.107911e-02, 8.436567e-01, 8.436567e-01, 1.113288e+00, 1.113288e+00
9.425480e-02, -1.681882e+00, -1.681882e+00, -1.007848e+00, -1.007848e+00, -7.999211e-02, -7.999211e-02, 8.624688e-01, 8.624688e-01, 1.124828e+00, 1.124828e+00
9.702700e-02, -1.700519e+00, -1.700519e+00, -1.011298e+00, -1.011298e+00, -7.859877e-02, -7.859877e-02, 8.811178e-01, 8.811178e-01, 1.136974e+00, 1.136974e+00
9.979920e-02, -1.719261e+00, -1.719261e+00, -1.015081e+00, -1.015081e+00, -7.690963e-02, -7.690963e-02, 8.995664e-01, 8.995664e-01, 1.149756e+00, 1.149756e+00
1.025714e-01, -1.738104e+00, -1.738104e+00, -1.019182e+00, -1.019182e+00, -7.493568e-02, -7.493568e-02, 9.177795e-01, 9.177795e-01, 1.163200e+00, 1.163200e+00
1.053436e-01, -1.757042e+00, -1.757042e+00, -1.023588e+00, -1.023588e+00, -7.268824e-02, -7.268824e-02, 9.357252e-01, 9.357252e-01, 1.177331e+00, 1.177331e+00
1.081158e-01, -1.776071e+00, -1.776071e+00, -1.028284e+00, -1.028284e+00, -7.017883e-02, -7.017883e-02, 9.533762e-01, 9.533762e-01, 1.192168e+00, 1.192168e+00
1.108880e-01, -1.795187e+00, -1.795187e+00, -1.033256e+00, -1.033256e+00, -6.741904e-02, -6.741904e-02, 9.707110e-01, 9.707110e-01, 1.207727e+00, 1.207727e+00
1.136602e-01, -1.814385e+00, -1.814385e+00, -1.038490e+00, -1.038490e+00, -6.442047e-02, -6.442047e-02, 9.877152e-01, 9.877152e-01, 1.224015e+00, 1.224015e+00
1.164324e-01, -1.833662e+00, -1.833662e+00, -1.043971e+00, -1.043971e+00, -6.119462e-02, -6.119462e-02, 1.004382e+00, 1.004382e+00, 1.241032e+00, 1.241032e+00
1.192046e-01, -1.853013e+00, -1.853013e+00, -1.049687e+00, -1.049687e+00, -5.775281e-02, -5.775281e-02, 1.020711e+00, 1.020711e+00, 1.258772e+00, 1.258772e+00
1.219768e-01, -1.872435e+00, -1.872435e+00, -1.055623e+00, -1.055623e+00, -5.410613e-02, -5.410613e-02, 1.036711e+00, 1.036711e+00, 1.277220e+00, 1.277220e+00
1.247490e-01, -1.891924e+00, -1.891924e+00, -1.061768e+00, -1.061768e+00, -5.026540e-02, -5.026540e-02, 1.052398e+00, 1.052398e+00, 1.296355e+00, 1.296355e+00
1.275212e-01, -1.911476e+00, -1.911476e+00, -1.068108e+00, -1.068108e+00, -4.624107e-02, -4.624107e-02, 1.067792e+00, 1.067792e+00, 1.316152e+00, 1.316152e+00
1.302934e-01, -1.931088e+00, -1.931088e+00, -1.074631e+00, -1.074631e+00, -4.204327e-02, -4.204327e-02, 1.082917e+00, 1.082917e+00, 1.336580e+00, 1.336580e+00
1.330656e-01, -1.950756e+00, -1.950756e+00, -1.081327e+00, -1.081327e+00, -3.768171e-02, -3.768171e-02, 1.097801e+00, 1.097801e+00, 1.357605e+00, 1.357605e+00
1.358378e-01, -1.970477e+00, -1.970477e+00, -1.088183e+00, -1.088183e+00, -3.316570e-02, -3.316570e-02, 1.112474e+00, 1.112474e+00, 1.379194e+00, 1.379194e+00
1.386100e-01, -1.990247e+00, -1.990247e+00, -1.095189e+00, -1.095189e+00, -2.850412e-02, -2.850412e-02, 1.126966e+00, 1.126966e+00, 1.401311e+00, 1.401311e+00
